1347
BUS;1_cencha2;48.042292;-1.7074667;Chartres Centre;chartrescentre
BUS;1_cenclay1;48.1760181;-1.8525484;Clayes Centre;clayescentre
BUS;1_cennoch1;48.0423861;-1.6655373;Centre;centre
BUS;1_cennoch2;48.0424394;-1.6657197;Centre;centre
BUS;1_censtg1;48.1538801;-1.8296432;Saint Gilles Centre;saintgillescentre
BUS;1_censtgi2;48.1547687;-1.8284177;Saint Gilles Centre;saintgillescentre
BUS;1_centenf1;48.092569;-1.6129143;Idefs;idefs
BUS;1_centenf2;48.0925315;-1.6129513;Idefs;idefs
BUS;1_centnov1;48.0412778;-1.5446341;Menault;menault
BUS;1_centnov2;48.0414163;-1.5452508;Menault;menault
BUS;1_chaagri1;48.1148639;-1.7130063;Chambre Agriculture;chambreagriculture
BUS;1_chaagri2;48.1150388;-1.7138161;Chambre Agriculture;chambreagriculture
BUS;1_chadun1;48.1124921;-1.6668531;Châteaudun;chateaudun
BUS;1_chaeau1;48.1428441;-1.7701483;Le Ponant;leponant
BUS;1_chaeau2;48.1433563;-1.7704101;Le Ponant;leponant
BUS;1_chagiro1;48.1019126;-1.656525;Mouézy;mouezy
BUS;1_chagiro2;48.1022922;-1.6551319;Mouézy;mouézy
BUS;1_chajacq1;48.1125395;-1.6801967;Champ Jacquet;champjacquet
BUS;1_chajacq2;48.1127249;-1.6802939;Champ Jacquet;champjacquet
BUS;1_chalota1;48.1161765;-1.6004653;Chalotais;chalotais
BUS;1_chalota2;48.1158358;-1.600651;Chalotais;chalotais
BUS;1_champal1;48.1554892;-1.764636;Champalaune;champalaune
BUS;1_champal2;48.1554242;-1.764684;Champalaune;champalaune
BUS;1_champea1;48.1136726;-1.7125904;Atalante Champeaux;atalantechampeaux
BUS;1_champea2;48.1135114;-1.7143663;Atalante Champeaux;atalantechampeaux
BUS;1_champel1;48.1161343;-1.582357;Champelé;champele
BUS;1_chantep;48.0935701;-1.6076061;Portes De Cucé (futur Cucé);portesdecucefuturcuce
BUS;1_chapitr1;48.174139;-1.7893668;Chapitre;chapitre
BUS;1_chapitr2;48.1752848;-1.7900099;Chapitre;chapitre
BUS;1_charmil1;48.1064975;-1.6213712;Charmilles (futur Z.i. Sud-est);charmillesfuturzisudest
BUS;1_charmil2;48.1064023;-1.6212687;Charmilles (futur Z.i. Sud-est);charmillesfuturzisudest
BUS;1_chataig1;48.1794944;-1.729267;Métairie;metairie
BUS;1_chataig2;48.1794216;-1.7290583;Métairie;métairie
BUS;1_chatill1;48.0977563;-1.6711091;Châtillon;chatillon
BUS;1_chatill2;48.0977584;-1.6712842;Châtillon;châtillon
BUS;1_chavaux1;48.1404154;-1.6167988;Château De Vaux;chateaudevaux
BUS;1_chavaux2;48.1405992;-1.6164782;Château De Vaux;châteaudevaux
BUS;1_chbleus1;48.11899882;-1.74937216;Champs Bleus;champsbleus
BUS;1_chbleus2;48.11912563;-1.74955085;Champs Bleus;champsbleus
BUS;1_chcente1;48.0404249;-1.5419801;Chêne Centenaire;chenecentenaire
BUS;1_chcente2;48.0402188;-1.541949;Chêne Centenaire;chênecentenaire
BUS;1_chcice1;48.1022576;-1.7049909;Champion De Cicé;championdecice
BUS;1_chcice2;48.1026197;-1.7038254;Champion De Cicé;championdecicé
BUS;1_chdagu1;48.1537957;-1.6791001;Champ Daguet;champdaguet
BUS;1_chdagu2;48.1546259;-1.6788504;Champ Daguet;champdaguet
BUS;1_chdevan;48.1770286;-1.6511341;Champ Devant;champdevant
BUS;1_cheger;48.1311332;-1.6243354;Chêne Germain;chenegermain
BUS;1_cheher1;47.9820529;-1.5883159;Chêne Hervé;cheneherve
BUS;1_cheher2;47.981897;-1.588383;Chêne Hervé;chênehervé
BUS;1_chenam1;48.1513019;-1.7923192;Chêne Amoureux;cheneamoureux
BUS;1_chenam2;48.1512845;-1.7923041;Chêne Amoureux;chêneamoureux
BUS;1_chesnai1;48.2232209;-1.5763179;Chesnais;chesnais
BUS;1_chesnai2;48.2231521;-1.5769323;Chesnais;chesnais
BUS;1_chevahs;48.207648;-1.6308039;Chevaigné Gare;chevaignegare
BUS;1_chevahs2;48.2078704;-1.6306482;Chevaigné Gare;chevaignégare
BUS;1_chfrelo1;48.0989519;-1.8013919;Champs Freslons;champsfreslons
BUS;1_chfrelo2;48.0992749;-1.8020942;Champs Freslons;champsfreslons
BUS;1_chgiron1;48.1709854;-1.6221959;Champ Giron;champgiron
BUS;1_chgiron2;48.1704057;-1.6220373;Champ Giron;champgiron
BUS;1_chmarti1;48.0598858;-1.6131093;Champ Martin;champmartin
BUS;1_chmarti2;48.059081;-1.6129374;Champ Martin;champmartin
BUS;1_chmulon1;48.0188345;-1.6576924;Champ Mulon;champmulon
BUS;1_chmulon2;48.018835;-1.657679;Champ Mulon;champmulon
BUS;1_chnigue1;48.0302261;-1.734384;Champ Niguel;champniguel
BUS;1_chnigue2;48.0283374;-1.73564;Champ Niguel;champniguel
BUS;1_chnoel1;48.1176492;-1.7316714;Champ Noël;champnoel
BUS;1_chnoel2;48.1177031;-1.7310031;Champ Noël;champnoël
BUS;1_chopi1;48.1991757;-1.6275791;Chopinais;chopinais
BUS;1_chopi2;48.1991821;-1.6276471;Chopinais;chopinais
BUS;1_chqpost1;48.1081424;-1.6948684;Chèques Postaux;chequespostaux
BUS;1_chqpost2;48.1084183;-1.6936008;Chèques Postaux;chèquespostaux
BUS;1_church1;48.1185879;-1.7080209;Bourgogne;bourgogne
BUS;1_church2;48.1185303;-1.70811;Bourgogne;bourgogne
BUS;1_chverc;48.1050825;-1.8727104;Chêne Vert;chenevert
BUS;1_chverpn1;48.0129631;-1.7030439;Chemin Vert;cheminvert
BUS;1_chverpp2;48.0129557;-1.703003;Chemin Vert;cheminvert
BUS;1_cimces1;48.1263241;-1.5991279;Cesson Cimetière;cessoncimetiere
BUS;1_cimces2;48.1262902;-1.5990711;Cesson Cimetière;cessoncimetière
BUS;1_cimest1;48.1042918;-1.649696;Cimetière De L'est;cimetieredelest
BUS;1_cimest2;48.1043959;-1.6493418;Cimetière De L'est;cimetièredelest
BUS;1_cimnord1;48.1244201;-1.6817883;Cimetière Nord;cimetierenord
BUS;1_cimnord2;48.1249352;-1.681982;Cimetière Nord;cimetièrenord
BUS;1_cimorg1;47.9939507;-1.6654953;Chateaubriand;chateaubriand
BUS;1_cimorg2;47.9937262;-1.6652472;Chateaubriand;chateaubriand
BUS;1_cimpace1;48.1481585;-1.769807;Pacé Cimetière;pacecimetiere
BUS;1_cimpace2;48.1479968;-1.7697923;Pacé Cimetière;pacécimetière
BUS;1_citeu1;48.1207832;-1.6438648;Beaulieu Cité U;beaulieuciteu
BUS;1_citeu2;48.1206204;-1.6443352;Beaulieu Cité U;beaulieucitéu
BUS;1_clairef1;48.1232096;-1.8063041;Clairefontaine;clairefontaine
BUS;1_clairef2;48.1233134;-1.8068521;Clairefontaine;clairefontaine
BUS;1_clatouc1;48.18138;-1.8534731;La Touche (futur Croix Simon);latouchefuturcroixsimon
BUS;1_clemenc1;48.0937063;-1.6738997;Clemenceau;clemenceau
BUS;1_clemenc2;48.0931734;-1.6746061;Clemenceau;clemenceau
BUS;1_clesta1;48.1015717;-1.7083413;Cleunay Stade;cleunaystade
BUS;1_clesta2;48.1016609;-1.7085086;Cleunay Stade;cleunaystade
BUS;1_cleunay;48.1041359;-1.7134758;Cleunay;cleunay
BUS;1_clisage1;48.100883;-1.7116379;Clinique La Sagesse;cliniquelasagesse
BUS;1_clisage2;48.1012179;-1.7118292;Clinique La Sagesse;cliniquelasagesse
BUS;1_clivinc1;48.143033;-1.686504;Chp Saint Grégoire;chpsaintgregoire
BUS;1_clivinc2;48.1429031;-1.6865845;Chp Saint Grégoire;chpsaintgrégoire
BUS;1_clomarg1;48.1518179;-1.8295892;Clos Margot;closmargot
BUS;1_clomarg2;48.1524462;-1.8298757;Clos Margot;closmargot
BUS;1_closco;48.1269588;-1.6291803;Clos Courtel;closcourtel
BUS;1_closco30;48.1269691;-1.6291338;Clos Courtel;closcourtel
BUS;1_closco31;48.1268057;-1.6300958;Clos Courtel;closcourtel
BUS;1_clotill1;48.1916964;-1.8272554;Clos Des Tilleuls;closdestilleuls
BUS;1_clotill2;48.1917754;-1.827748;Clos Des Tilleuls;closdestilleuls
BUS;1_cmonnet1;48.0879928;-1.6383058;Monnet;monnet
BUS;1_cmonnet2;48.0877962;-1.6387191;Monnet;monnet
BUS;1_cngare1;47.98501;-1.5762862;Corps Nuds Gare;corpsnudsgare
BUS;1_coet1;48.1222484;-1.6858501;Iufm;iufm
BUS;1_coeurca1;48.0472486;-1.7419546;Coeur De Campus;coeurdecampus
BUS;1_coeurca2;48.0474265;-1.7421026;Coeur De Campus;coeurdecampus
BUS;1_colbinq1;48.0913638;-1.663184;Binquenais Collège;binquenaiscollege
BUS;1_colbinq2;48.091587;-1.6623291;Binquenais Collège;binquenaiscollège
BUS;1_colbour1;48.120117;-1.5992739;Cesson Collège;cessoncollege
BUS;1_colbour2;48.1205773;-1.599489;Cesson Collège;cessoncollège
BUS;1_colin1;48.1161614;-1.7159491;Colin;colin
BUS;1_colin2;48.1162602;-1.7159579;Colin;colin
BUS;1_colombi1;48.1060171;-1.6776;Charles De Gaulle;charlesdegaulle
BUS;1_colombi2;48.1061196;-1.6777437;Charles De Gaulle;charlesdegaulle
BUS;1_colpace1;48.154073;-1.7711229;Pacé Collèges;pacecolleges
BUS;1_colpace2;48.1544409;-1.770496;Pacé Collèges;pacécollèges
BUS;1_colpols1;48.0413764;-1.6984155;Collège Pôle Sud;collegepolesud
BUS;1_colpols2;48.0412557;-1.6977629;Collège Pôle Sud;collègepôlesud
BUS;1_colvern1;48.0446892;-1.6039826;La Poste;laposte
BUS;1_colvern2;48.044616;-1.6038816;La Poste;laposte
BUS;1_combes1;48.0934965;-1.6701001;Combes;combes
BUS;1_combes2;48.0935595;-1.6696481;Combes;combes
BUS;1_commeur1;48.0957158;-1.6943127;Commeurec;commeurec
BUS;1_commeur2;48.0958023;-1.6945276;Commeurec;commeurec
BUS;1_condate1;48.1345503;-1.6729774;Condate;condate
BUS;1_condate2;48.1349165;-1.6728348;Condate;condate
BUS;1_cormier1;48.1243154;-1.6184473;Cormier;cormier
BUS;1_cormier2;48.1244991;-1.6176691;Cormier;cormier
BUS;1_cormr1;48.0870486;-1.6946049;Cormier;cormier
BUS;1_cormr2;48.0872835;-1.6946297;Cormier;cormier
BUS;1_cornou1;48.0346105;-1.6994101;Cornouaille;cornouaille
BUS;1_cornou2;48.0347348;-1.6998938;Cornouaille;cornouaille
BUS;1_coteaux1;48.034398;-1.6634981;Côteaux;coteaux
BUS;1_coteaux2;48.0348703;-1.6640908;Côteaux;côteaux
BUS;1_couneu1;48.1754287;-1.6228951;Cour Neuve;courneuve
BUS;1_couneu2;48.1755381;-1.6228643;Cour Neuve;courneuve
BUS;1_courbet1;48.1077362;-1.702114;Papeteries;papeteries
BUS;1_courbet2;48.1082473;-1.7037612;Papeteries;papeteries
BUS;1_courtin1;48.1572612;-1.7144665;Courtines;courtines
BUS;1_courtin2;48.1573341;-1.7146065;Courtines;courtines
BUS;1_cram1;48.0954382;-1.6380848;Cram (futur Carsat);cramfuturcarsat
BUS;1_cram2;48.0949842;-1.6372511;Cram (futur Carsat);cramfuturcarsat
BUS;1_croixhe2;48.1012589;-1.6595451;Croix Saint Hélier;croixsainthelier
