1408
BUS;cennoch4;48.0429439;-1.666025416;Centre
BUS;censtg1;48.15395242;-1.829746579;St Gilles Centre
BUS;censtgi2;48.15484493;-1.828313084;St Gilles Centre
BUS;centenf1;48.0920032;-1.614147422;Idefs
BUS;centenf2;48.0918686;-1.61409824;Idefs
BUS;centnov1;48.04142745;-1.545099271;Menault
BUS;centnov2;48.04137888;-1.545246271;Menault
BUS;chaagri1;48.11499922;-1.712905329;Chambre Agriculture
BUS;chaagri2;48.11491912;-1.714602667;Chambre Agriculture
BUS;chadun1;48.11252015;-1.667139709;Châteaudun
BUS;chaeau1;48.14261001;-1.770066752;Le Ponant
BUS;chaeau2;48.14318476;-1.770169897;Le Ponant
BUS;chagiro1;48.10193693;-1.656453677;Mouézy
BUS;chagiro2;48.10221642;-1.655055993;Mouézy
BUS;chajacq1;48.1125453;-1.680352778;Champ Jacquet
BUS;chajacq2;48.11293845;-1.68012656;Champ Jacquet
BUS;chalota1;48.11686899;-1.600223718;Chalotais
BUS;chalota2;48.11642624;-1.60064194;Chalotais
BUS;champal1;48.1555811;-1.764468716;Champalaune
BUS;champal2;48.1554721;-1.764423486;Champalaune
BUS;champea1;48.11358558;-1.712496219;Atalante Champeaux
BUS;champea2;48.11346321;-1.714452365;Atalante Champeaux
BUS;champel1;48.11624666;-1.582372051;Champelé
BUS;chantep;48.09305907;-1.610374622;Portes De Cucé
BUS;chapitr1;48.17571765;-1.790858996;Chapitre
BUS;chapitr2;48.17699547;-1.792670988;Chapitre
BUS;chardon1;48.10715459;-1.650940899;Chardonnet
BUS;chardon2;48.1056594;-1.65070143;Chardonnet
BUS;charmil1;48.10659375;-1.621457729;Charmilles
BUS;charmil2;48.10674314;-1.621258682;Charmilles
BUS;chataig1;48.17953805;-1.729313368;Métairie
BUS;chataig2;48.17939928;-1.729061494;Métairie
BUS;chatill1;48.09779722;-1.670912683;Châtillon
BUS;chatill2;48.09771586;-1.671295826;Châtillon
BUS;chaussa1;48.03317754;-1.711497936;Chaussairie
BUS;chaussa2;48.03306525;-1.71162052;Chaussairie
BUS;chavaux1;48.1405516;-1.616694447;Château De Vaux
BUS;chavaux2;48.14111996;-1.615191828;Château De Vaux
BUS;chcente1;48.04025748;-1.541870974;Chêne Centenaire
BUS;chcente2;48.04027453;-1.542024892;Chêne Centenaire
BUS;chcice1;48.10218124;-1.705046475;Champion De Cicé
BUS;chcice2;48.10264629;-1.70385853;Champion De Cicé
BUS;chdagu1;48.15361607;-1.679217612;Champ Daguet
BUS;chdagu2;48.15465136;-1.678722822;Champ Daguet
BUS;chdevan;48.17716418;-1.651124106;Champ Devant
BUS;cheger;48.13136182;-1.624328936;Chêne Germain
BUS;cheher1;47.98223637;-1.588268041;Chêne Hervé
